id,text,Anger,Fear,Joy,Sadness,Surprise
eng_train_track_b_03995,Suffering from a foreign body in the right eye for 300 million years (actually 3 days).,0,1,0,1,0
eng_train_track_b_03996,"I was going to buy a petticoat, but after I bought Tapi, I was satisfied.",0,0,1,1,0
eng_train_track_b_03997,It's been three months since I've seen Tapi.,0,0,3,0,0
eng_train_track_b_03998,One apothecary's new book was here: ！！！！！,0,0,3,0,1
eng_train_track_b_03999,"Reading the apothecary's soliloquy, I learned that both cat and hair are pronounced Mao, etc.",0,0,1,0,1
eng_train_track_b_04000,I'm about to lose my temper...w,3,0,0,0,0
eng_train_track_b_04001,Let's quit stealing paychecks for pointless work.,2,0,0,0,0
eng_train_track_b_04002,Tuscaretti.,0,0,0,1,0
eng_train_track_b_04003,would-be baldness,1,0,0,1,0
eng_train_track_b_04004,Resident Tax .........,0,0,0,1,0
eng_train_track_b_04005,I'm sick to my stomach.,0,1,0,1,0
eng_train_track_b_04006,I'm hungry.,0,0,0,1,0
eng_train_track_b_04007,Manic Depression Kitakata Ramen,0,0,1,1,0
eng_train_track_b_04008,"People who don't stop smoking even if they have cancer, who are told to quit smoking because the risk is too high for all marijuana, who still won't stop smoking no matter what anyone says, or who undergo surgery at 10% of their own cost and are told they pay taxes on cigarettes.",2,0,0,0,0
eng_train_track_b_04009,"I don't see how not quitting smoking when you're in the hospital for asthma is a contradiction in terms, so I'd suggest you quit one or the other.",2,0,0,0,0
eng_train_track_b_04010,Cigarettes aren't just for lung cancer.,1,1,0,0,0
eng_train_track_b_04011,Boil an egg for 6.5 minutes and cool it quickly with ice.,0,0,1,0,0
eng_train_track_b_04012,Kimchi directly imported from Korea is 100 million times better than domestically produced kimchi. Why can't they make this taste domestically?,0,0,1,1,0
eng_train_track_b_04013,There's a hint of early summer in the air.,0,0,1,0,0
eng_train_track_b_04014,I hope the Corona disaster will lead to more hand washing stations in various places.,0,0,0,0,0
eng_train_track_b_04015,"While I like this kind of thing, I think the key is whether or not the partner is willing to take all kinds of risks to have a child.",0,0,0,0,0
eng_train_track_b_04016,I think both men and women need to be prepared because they are creating life.,0,1,0,0,0
eng_train_track_b_04017,It's a lotion-like face powder.,0,0,0,0,1
eng_train_track_b_04018,"Shiseido says it doesn't suit my skin, but every time they come out with a product that looks interesting, I get caught up in it and make a big fucking pimple.",0,0,0,1,0
eng_train_track_b_04019,"I'm not sure if the Majo Majo all-in-one primer is that good after washing my face. I bought the Snoby powder because I thought it would be good for my skin, but when I bought the serum one, it got rough.",0,0,0,2,0
eng_train_track_b_04020,"Your neighbor has so much tobacco weed, I think I'm going to vomit.",2,0,0,1,0
eng_train_track_b_04021,Impossible ............,1,0,0,1,0
eng_train_track_b_04022,So you're the O.K. part-timer who misused the credit card?,0,0,0,0,1
eng_train_track_b_04023,I'm afraid that Kastetev is treated as a sensitive image.,0,0,0,1,1
eng_train_track_b_04024,I want a wineyearless earhoyne.,0,0,0,0,0
eng_train_track_b_04025,"No, it's not true that it's a lot shorter, but it's a good motivator for a performer who doesn't like to draw eyebrows to be able to get them done quickly, and it makes them feel less uncomfortable with makeup, which in turn makes everything look better.",0,0,2,0,0
eng_train_track_b_04026,"I kept thinking my mouth was spicy, but it was just a big piece of pepper stuck to the back of my front tooth, and every time I licked it, I felt the spicy taste.",0,0,0,0,2
eng_train_track_b_04027,Lemonade koshishi is usually good!,0,0,0,0,0
eng_train_track_b_04028,"Nemi, I want to bedive as soon as possible!",1,0,0,0,0
eng_train_track_b_04029,It turned out to be worse than I thought.,0,1,0,0,1
eng_train_track_b_04030,psycho,0,0,0,0,0
eng_train_track_b_04031,The New China Bokan is here.,0,0,1,0,0
eng_train_track_b_04032,I went to the gubernatorial election because it was so important.,0,0,1,0,0
eng_train_track_b_04033,I miss Eborn so much!,0,0,1,0,1
eng_train_track_b_04034,Jattan recommends beans tomorrow I can finally drink.,0,0,2,0,0
eng_train_track_b_04035,Hi-hey?,0,0,1,0,1
eng_train_track_b_04036,Is the humidity too bad?,0,1,0,0,1
eng_train_track_b_04037,It's a wrinkled wrinkled stew.,0,1,0,1,0
eng_train_track_b_04038,It hurts so much I feel like my nipples are going to burst.,1,0,0,1,1
eng_train_track_b_04039,nihility,0,0,0,1,0
eng_train_track_b_04040,Cleaning the ears is creepy?,0,0,2,0,0
eng_train_track_b_04041,I'll never order Uber Eats...,1,0,0,0,0
eng_train_track_b_04042,"Hmmm, no matter what I think, I want to eat salt tuna every day.",0,0,1,0,0
eng_train_track_b_04043,wane,0,0,0,1,0
eng_train_track_b_04044,A JK at Starbucks told me that you can't become a man until you understand the good qualities of a married woman.,0,0,1,0,1
eng_train_track_b_04045,I didn't know Fujimon was divorced.,0,0,0,0,1
eng_train_track_b_04046,I want it to be a felony for fat people to take up positions near the boarding gates.,2,0,0,0,0
eng_train_track_b_04047,At least get off once every time a door opens or closes. Customers are getting stuck.,2,0,0,0,0
eng_train_track_b_04048,"Today I had a dream that Mr. GACKT liked me very much, and it was just like being a dream girl.",0,0,2,0,0
eng_train_track_b_04049,"I set my alarm for 6:01am, so I must have woken up once, but I didn't notice the earthquake at all. I guess I was rocked into a deep sleep by the big cradle called the earth.",0,0,1,0,1
eng_train_track_b_04050,"I know this is biased, but I've only seen men do this.",2,0,0,0,0
eng_train_track_b_04051,You see this at least once a day on a rainy day.,2,0,0,0,0
eng_train_track_b_04052,I ate a kimchi bomb and my digestive tract was fucking spooked and I died.,0,1,0,1,1
eng_train_track_b_04053,Lady Varvatos.,0,0,1,0,0
eng_train_track_b_04054,"When I paid at the self-checkout counter, I bought some fried chicken but forgot to pick up my chopsticks, so I'm eating it with my hands.",1,0,1,2,0
eng_train_track_b_04055,Poljo's! The groundwork is! Good ！！！！！！,0,0,3,0,0
eng_train_track_b_04056,I win because I found the combination of Poljo's primer and Estee Lauder's Liquifan before it became fashionable.,0,0,2,0,0
eng_train_track_b_04057,"My friends around me started to buy POLUJYO primer because of my promotion of POLUJYO, so POLUJYO should thank me.",0,0,2,0,0
eng_train_track_b_04058,Please leave me is interesting now.,0,0,2,0,0
eng_train_track_b_04059,Lightning. Scary.,0,3,0,1,1
eng_train_track_b_04060,"I understand the logic, but I don't want my friends to do it. I want pizza to have ears and I want to eat it that way.",0,0,0,0,0
eng_train_track_b_04061,short-sleeved kimono with a plain white backside,0,0,2,0,0
eng_train_track_b_04062,I only knew Tarachine's mother.,0,0,0,0,1
eng_train_track_b_04063,Ariso???????? What's a Mimore Length? From the nerd who became,0,0,0,0,1
eng_train_track_b_04064,"Today's cat, so anal that I laughed for about a minute because it was so beautiful.",0,0,2,0,1
eng_train_track_b_04065,I guess he's too busy to do anything but lick anus because he's not at home with his human.,0,0,1,0,1
eng_train_track_b_04066,Looks like he likes to be an uncle at night.,0,0,0,0,0
eng_train_track_b_04067,(your) publication,0,0,1,0,0
eng_train_track_b_04068,"I think it's money for hobbies, food preferences and hygiene.",0,0,1,0,0
eng_train_track_b_04069,"I wonder what the legal community thinks of the trial for post-operative delirium, half-assed turned over.",0,0,0,0,1
eng_train_track_b_04070,"I want to go to bed, but I don't want to sleep. I want to go to bed, but I don't want to waste my sleep.",0,0,0,1,0
eng_train_track_b_04071,"I wonder if my mom ever went this far? If I did, I'd probably throw it all in the garbage instead of breaking it up.",0,1,0,0,2
eng_train_track_b_04072,The maximum thrown was a chair.,1,1,0,0,0
eng_train_track_b_04073,"I didn't realize the floor was wet in the morning and I fell as hard as I could, and now I'm getting weird pain in my lower back.",0,1,0,1,1
eng_train_track_b_04074,I see Goronha and I laugh.,0,0,1,0,0
eng_train_track_b_04075,Why are you making this kind of face? Why do you look like that?,0,0,2,0,1
eng_train_track_b_04076,I wonder if Ikeda-something from the economics firm who said the second wave would never come is still breathing.,0,0,0,0,0
eng_train_track_b_04077,I'm really hungry. I want to buy some cosmetics.,2,0,0,1,0
eng_train_track_b_04078,I can't imagine this from when I did it on the original PlayStation...,0,0,1,0,1
eng_train_track_b_04079,"I like my pudding the harder the better, but this is a delicious convenience store cake pudding. Made in Okazaki, Aichi Prefecture. Kudos to Okazaki!",0,0,2,0,1
eng_train_track_b_04080,I don't consider an almost liquid pudding that is barely solid to be a pudding.,1,0,0,0,0
eng_train_track_b_04081,Mangorachichi...suction.,0,0,2,0,0
eng_train_track_b_04082,Winter came out of nowhere.,0,0,1,0,1
eng_train_track_b_04083,Haruma Miura!? ！！！！！！?,0,0,0,0,3
eng_train_track_b_04084,why?,0,1,0,3,2
eng_train_track_b_04085,Kinmokusei?,0,0,1,0,0
eng_train_track_b_04086,I thought it was a big tongue wrapped around a pineapple.,0,0,1,0,1
eng_train_track_b_04087,And it's not just medical professionals who have to put up with it.,1,0,0,1,0
eng_train_track_b_04088,"I thought I'd sleep until noon, but then I woke up.",0,0,0,1,0
eng_train_track_b_04089,"Hey, do you know what day it is today? Naoki Hanzawa",0,0,2,0,0
eng_train_track_b_04090,Naoki Hanzawa ！！！！！！！！！！！,0,0,3,0,0
eng_train_track_b_04091,Mr. Horrible Seals.,0,1,1,0,1
eng_train_track_b_04092,"I thought it was Hamtel, but it was Hamtel.",0,0,1,0,1
eng_train_track_b_04093,Hanzawa Hanzawa!,0,0,2,0,0
eng_train_track_b_04094,I forgot to look for lipstick.,0,0,0,1,1
eng_train_track_b_04095,"I'm just saying stop over-packaging, not stop individual wrapping! Or that we need to make a corporate effort to prevent the candy from cracking even if we stop over-packaging, or that we should develop a medical version and make it covered by insurance, or whatever.",1,0,0,0,0
eng_train_track_b_04096,"Even if it's free, the national health care budget is under pressure, so it's impossible to insure even candy. If it's for medical use, the demand will narrow and the price will skyrocket.",1,0,0,0,0
eng_train_track_b_04097,I can't wait to have two holidays in a row.,0,0,0,1,0
eng_train_track_b_04098,I remember the one where he showed a picture of his spin and lowered his blood pressure.,0,0,1,0,0
eng_train_track_b_04099,"I want to be in a nursing home where they play Dir en grey while saying, ""Don't you miss your grandma? and they play Dir en grey.",0,0,0,0,0
eng_train_track_b_04100,be offended (at),3,0,0,0,0
eng_train_track_b_04101,I want to be a truffle salt winner too!,0,0,1,1,0
eng_train_track_b_04102,Sometimes I'm blocked by a cunt whose name I've never even seen at all.,1,0,0,0,1
eng_train_track_b_04103,The anti-itch medicine I bought the other day worked instantly.,0,0,2,0,1
eng_train_track_b_04104,"I can watch the movie version of ""Child Wars"" on Amapura. I'll watch it tomorrow.",0,0,2,0,0
eng_train_track_b_04105,No ......... good ...............,0,0,3,0,0
eng_train_track_b_04106,I thought the guy who made that noise while the ending was playing was going to be Shiva.,3,0,0,0,0
eng_train_track_b_04107,"Follower's husband, tends to protrude male genitalia in some way",0,0,1,0,1
eng_train_track_b_04108,"I understand that ""there are strange people in the neighborhood"" is not rude or anything... I understand that people get slammed when they say ""the neighborhood is low"" when referring to the whole area.",1,0,0,0,0
